District;State;Central Government Schools;District ID;Female Gender;General Social Group;Government Aided Schools;Government Schools;Grade;Male Gender;OBC Social Group;Private School;Rural Location;SC Social Group;ST Social Group;State ID;Total Schools;Total Students;Total Teachers;Transgender;Urban Location
Rohtas;Bihar;3.690037;1032;51.04551;14.303638;20.787209;38.622387;Grade 8;48.95449;67.2522;36.900368;75.89176;14.42911;3.0112925;10;70;1610;237;0;24.10824
Jehanabad;Bihar;4.709576;1033;49.45055;17.961164;4.0816326;50.54945;Grade 8;50.54945;70.06473;40.65934;68.60283;11.488673;0.4854369;10;51;1261;183;0;31.397175
Aurangabad (Bihar);Bihar;6.212121;1034;49.545456;22.488039;6.212121;46.81818;Grade 8;50.454544;58.532696;40.757576;94.242424;16.427433;2.2328548;10;55;1308;205;0;5.757576
Gaya;Bihar;7.4224024;1035;49.662617;27.694407;10.121457;44.39946;Grade 8;50.337383;53.34243;38.05668;67.47639;15.416099;2.1828103;10;57;1472;216;0;32.523617
Nawada;Bihar;2.5466893;1036;51.103565;25.880281;2.7164686;50.594227;Grade 8;48.896435;57.042255;44.142616;92.35993;14.43662;2.640845;10;48;1170;170;0;7.640068
Jamui;Bihar;3.4146342;1037;42.439026;20.55921;1.7886178;50.243904;Grade 8;57.560974;58.717106;44.552845;81.138214;14.802631;5.756579;10;50;1217;180;0;18.861788
Arwal;Bihar;2.834008;1038;49.39271;11.20332;0;63.360325;Grade 8;50.60729;70.33195;33.805668;79.55466;16.80498;1.4522822;10;41;978;156;0;20.445345
North Sikkim;Sikkim;5.7416267;1101;50.239235;8.866995;7.1770334;71.29186;Grade 8;49.760765;11.82266;15.789474;89.47369;4.4334974;74.87685;11;29;407;107;0;10.526316
West Sikkim;Sikkim;6.473214;1102;47.098213;16.321838;0;52.232143;Grade 8;52.901787;36.78161;41.294643;100;7.586207;39.310345;11;54;868;212;0;0
South Sikkim;Sikkim;3.75;1103;52.25;17.875648;0;62.5;Grade 8;47.75;52.07254;33.75;76;7.253886;22.53886;11;46;786;182;0;24
East Sikkim;Sikkim;6.5252852;1104;48.93964;21.72471;5.3833604;46.32953;Grade 8;51.06036;36.65008;41.761826;60.35889;10.945273;30.514095;11;53;1208;212;0;39.64111
Tawang;Arunachal Pradesh;13.452915;1201;66.367714;13.122172;17.93722;51.569508;Grade 8;33.632286;2.2624435;17.04036;85.2018;0.9049774;83.7104;12;34;431;103;0;14.798206
West Kameng;Arunachal Pradesh;8.695652;1202;52.37154;28.484848;9.486166;46.640316;Grade 8;47.62846;2.6262627;35.177864;81.42293;1.8181819;67.07071;12;53;991;201;0;18.577076
East Kameng;Arunachal Pradesh;4.9295774;1203;55.28169;5.3956833;12.676056;64.43662;Grade 8;44.71831;1.0791367;17.957747;52.46479;1.438849;92.086334;12;32;553;119;0;47.53521
Papum Pare;Arunachal Pradesh;7;1204;54.75;8.672087;12;60.75;Grade 8;45.25;6.775068;20.25;83.5;0.8130081;83.468834;12;44;787;155;0;16.5
Lower Subansiri;Arunachal Pradesh;7.647059;1205;46.764706;6.3063064;12.6470585;35.882355;Grade 8;53.235294;5.7057056;43.82353;58.235294;1.5015016;86.48649;12;38;662;141;0;41.764706
Upper Subansiri;Arunachal Pradesh;0;1206;53.779068;2.6627219;4.360465;65.406975;Grade 8;46.220932;0.88757396;30.232557;43.604652;0.591716;95.85799;12;34;676;108;0;56.395348
West Siang;Arunachal Pradesh;9.584664;1207;52.715656;4.49827;9.265176;66.453674;Grade 8;47.284344;3.1141868;14.6964855;54.952076;5.1903114;86.85121;12;33;616;113;0;45.047924
East Siang;Arunachal Pradesh;8.379889;1208;53.258846;16.893204;2.793296;57.5419;Grade 8;46.741154;6.990291;31.284916;51.21043;1.553398;74.56311;12;48;1050;192;0;48.78957
Upper Siang;Arunachal Pradesh;10.878661;1209;50.209206;7.6555023;6.2761507;76.15063;Grade 8;49.790794;3.3492823;6.6945605;75.313805;1.9138756;87.08134;12;27;467;84;0;24.686192
Dibang Valley;Arunachal Pradesh;39.130436;1210;56.52174;17.391304;0;60.869564;Grade 8;43.47826;0;0;34.782608;0;82.608696;12;3;44;12;0;65.21739
Lohit;Arunachal Pradesh;5.3097343;1211;58.112095;52.32198;13.274336;62.241886;Grade 8;41.887905;1.2383901;19.174042;58.702065;0.9287926;45.510838;12;31;670;115;0;41.297935
Changlang;Arunachal Pradesh;4.9504952;1212;48.019802;49.65157;6.7656765;50.49505;Grade 8;51.980198;4.3554006;37.78878;79.207924;0.6968641;43.37979;12;47;1196;180;0;20.79208
Tirap;Arunachal Pradesh;3.9325843;1213;53.08989;8.357348;8.426967;56.741573;Grade 8;46.91011;3.4582133;30.898876;53.651684;0;88.18444;12;35;702;115;0;46.348316
Kurung Kumey;Arunachal Pradesh;0;1214;50.898205;0.7092199;8.383233;78.443115;Grade 8;49.101795;0;13.173653;60.479042;0.7092199;98.58156;12;17;325;62;0;39.520958
Lower Dibang Valley;Arunachal Pradesh;7.9872203;1215;45.6869;34.551495;4.792332;72.204475;Grade 8;54.3131;11.295681;15.015974;73.48243;0.99667776;53.156147;12;30;615;115;0;26.517572
Anjaw;Arunachal Pradesh;0;1216;50;14.285714;15;85;Grade 8;50;2.0408163;0;83;0;83.67347;12;18;193;67;0;17
Longding;Arunachal Pradesh;4.268293;1217;56.707317;1.25;4.878049;69.51219;Grade 8;43.292683;0.3125;21.341463;82.92683;0.3125;98.125;12;26;653;85;0;17.073172
Namsai;Arunachal Pradesh;3.5460992;1218;50.591015;66.01942;1.4184397;69.50355;Grade 8;49.408985;1.9417475;25.531916;78.95981;0.24271844;31.796116;12;40;831;152;0;21.04019
Kra Dadi;Arunachal Pradesh;6.2146893;1219;55.367233;0;0;79.66102;Grade 8;44.632767;0;14.124293;68.36158;0.625;99.375;12;30;336;84;0;31.638418
Siang;Arunachal Pradesh;0;1220;54.26009;4.072398;1.3392857;71.875;Grade 8;45.73991;1.3574661;26.785715;75;0.4524887;94.117645;12;26;438;93;0;25
Lower Siang;Arunachal Pradesh;0;1221;54.81928;18.181818;0;80.12048;Grade 8;45.18072;9.69697;19.879519;100;4.242424;67.878784;12;22;325;78;0;0
Kamle;Arunachal Pradesh;5.5555553;1222;46.031746;0.84745765;8.730159;67.46032;Grade 8;53.968254;0.84745765;18.25397;100;0.84745765;97.45763;12;13;244;46;0;0
Capital Complex Itanagar;Arunachal Pradesh;7.0977917;1223;48.107254;12.995246;5.362776;47.791798;Grade 8;51.892746;7.606973;39.747635;17.823343;1.4263074;77.97147;12;53;1252;205;0;82.17666
Pakke Kessang;Arunachal Pradesh;0;1224;64.13043;5.952381;30.434782;69.565216;Grade 8;35.869564;1.1904762;0;100;0;92.85714;12;10;182;25;0;0
Shi Yomi;Arunachal Pradesh;0;1225;56.32184;0;0;77.0115;Grade 8;43.67816;1.1627907;22.988506;100;0;98.83721;12;7;171;25;0;0
Lepa Rada;Arunachal Pradesh;0;1226;57.77778;6.060606;9.62963;64.44444;Grade 8;42.22222;1.5151515;25.925926;57.037037;1.5151515;90.90909;12;18;262;72;0;42.962963
Mon;Nagaland;3.7906137;1301;56.137184;0.99206346;0;43.140793;Grade 8;43.862816;0.5952381;53.068592;50;0.7936508;97.61905;13;49;1101;179;0;50
Tuensang;Nagaland;5.4;1302;54.8;0;0;41;Grade 8;45.2;1.3274336;53.6;55.8;0.22123894;98.451324;13;45;996;168;0;44.2
Mokokchung;Nagaland;2.7586207;1303;49.42529;1.5873016;0;38.850574;Grade 8;50.57471;0.7936508;58.390804;40.229885;1.5873016;96.031746;13;54;852;209;0;59.770115
Zunheboto;Nagaland;1.0989012;1304;50.824177;1.6129032;0;38.46154;Grade 8;49.175823;0;60.43956;60.714287;0.6451613;97.41936;13;47;704;161;0;39.285713
Wokha;Nagaland;4.1666665;1305;51.38889;1.2084593;0;37.22222;Grade 8;48.61111;1.2084593;58.61111;59.444443;1.2084593;96.374626;13;43;712;155;0;40.555557
Dimapur;Nagaland;7.772021;1306;51.813473;17.314487;0;39.55095;Grade 8;48.186527;5.8303885;52.67703;44.21416;3.3568904;73.144875;13;50;1145;192;0;55.78584
Kohima;Nagaland;4.7619047;1307;53.061226;5.545927;0;43.877552;Grade 8;46.938774;2.4263432;51.360546;39.96599;1.0398613;90.98787;13;51;1156;181;0;60.03401
Phek;Nagaland;0;1308;52.02864;0.24213076;0;39.618137;Grade 8;47.97136;0.24213076;60.381863;80.429596;0.24213076;99.273605;13;48;827;183;0;19.570406
Longleng;Nagaland;3.2432432;1309;52.972973;0;0;41.62162;Grade 8;47.027027;0.5882353;55.135136;100;0;99.411766;13;23;359;87;0;0
Kiphire;Nagaland;0;1310;47.854786;1.3793104;0;31.907894;Grade 8;52.145214;1.0344827;68.0921;100;0.6896552;96.89655;13;35;599;122;0;0
Peren;Nagaland;6.127451;1311;54.656864;3.4391534;0;42.89216;Grade 8;45.343136;1.3227513;50.980392;100;0.52910054;94.70899;13;41;805;148;0;0
Senapati;Manipur;10.425532;1401;58.93617;7.0938215;1.4893616;29.148935;Grade 8;41.06383;2.0594966;58.93617;100;0;90.84668;14;50;923;174;0;0
Tamenglong;Manipur;6.9343066;1402;55.311356;0.3968254;0;35.766422;Grade 8;44.688644;0.3968254;57.29927;100;1.1904762;98.01588;14;27;540;90;0;0
Churachandpur;Manipur;8.733624;1403;55.676857;4.7505937;13.100436;25.764193;Grade 8;44.323143;7.6009502;52.401745;100;0.9501188;86.69833;14;55;901;189;0;0
Bishnupur;Manipur;2.895753;1404;58.398438;23.779194;11.003861;31.274132;Grade 8;41.40625;58.598724;54.826256;33.783783;16.560509;0.8492569;14;57;1021;220;0.1953125;66.21622
Thoubal;Manipur;0;1405;59.252335;18.613861;11.796733;37.023594;Grade 8;40.747665;78.61386;51.179672;62.794918;1.5841584;1.1881188;14;56;1086;217;0;37.205082
Imphal West;Manipur;8.103448;1406;57.83972;40.442657;13.448276;35.689655;Grade 8;42.16028;52.716297;42.75862;57.931034;3.4205232;2.0120723;14;69;1130;265;0;42.068966
Imphal East;Manipur;6.9875774;1407;52.63975;37.011883;20.496895;30.124224;Grade 8;47.36025;50.42445;42.391304;71.73913;5.432937;6.6213923;14;69;1265;264;0;28.26087
Ukhrul;Manipur;8.033827;1408;51.162792;2.6143792;0;31.712473;Grade 8;48.837208;0.6535948;60.2537;100;0.43572986;96.296295;14;47;935;151;0;0
Chandel;Manipur;6.1135373;1409;58.951965;7.207207;0;17.467249;Grade 8;41.048035;4.954955;76.41921;100;2.2522523;85.58559;14;28;449;90;0;0
Kangpokpi;Manipur;8.969465;1410;54.770992;26.086956;7.2519083;32.82443;Grade 8;45.038166;4.347826;50.954197;100;2.173913;67.391304;14;53;1034;177;0.1908397;0
Tengnoupal;Manipur;0;1411;61.165047;7.103825;1.4563106;33.495144;Grade 8;38.834953;4.9180326;65.048546;55.82524;0.5464481;87.431694;14;27;408;95;0;44.17476
Pherzawl;Manipur;0;1412;51.041668;0;3.125;42.708332;Grade 8;48.958332;0;54.166668;100;0;100;14;15;186;36;0;0
Jiribam;Manipur;0;1413;56.73077;53.296703;5.769231;45.192307;Grade 8;43.26923;20.32967;49.03846;63.942307;13.186813;13.186813;14;28;403;81;0;36.057693
Kakching;Manipur;3.7037036;1414;56.084656;4.904632;16.402117;20.63492;Grade 8;43.915344;54.495914;59.25926;53.703705;36.23978;4.359673;14;41;742;162;0;46.296295
Kamjong;Manipur;5.6074767;1415;63.551403;0;0;57.009346;Grade 8;36.448597;0;37.38318;100;0;100;14;16;211;47;0;0
Noney;Manipur;1.5789474;1416;54.210526;0.5882353;0;26.842106;Grade 8;45.789474;0;71.57895;100;0;99.411766;14;27;371;91;0;0
Mamit;Mizoram;0;1501;54.133335;0;12.533334;48.533333;Grade 8;45.866665;0;38.933334;80;0.27855152;99.72145;15;58;722;177;0;20
Kolasib;Mizoram;3.030303;1502;50.555557;3.267974;12.121212;48.484848;Grade 8;49.444443;0.98039216;36.363636;46.28099;1.3071896;94.117645;15;42;707;171;0;53.71901
Aizawl;Mizoram;5.029586;1503;54.43235;1.2903225;17.75148;39.49704;Grade 8;45.56765;0.6451613;37.721893;27.218935;1.2903225;96.77419;15;88;1320;344;0;72.78107
Champhai;Mizoram;2.9143898;1504;52.18978;0.20790021;7.6502733;47.540985;Grade 8;47.81022;0;41.894352;51.00182;1.8711019;97.921;15;69;1075;222;0;48.99818
Serchhip;Mizoram;4.485488;1505;48.021107;0.28490028;18.469658;30.870712;Grade 8;51.978893;0.28490028;46.17414;54.08971;0;99.4302;15;62;734;221;0;45.91029
Lunglei;Mizoram;3.3412888;1506;54.415276;0.5420054;23.38902;41.76611;Grade 8;45.584724;0.2710027;31.50358;55.36993;1.6260163;97.560974;15;79;802;229;0;44.63007
Lawngtlai;Mizoram;2.3980815;1507;49.16067;0;0;59.472424;Grade 8;50.83933;0.2512563;38.129498;79.376495;0.75376886;98.74372;15;46;818;176;0;20.6235
Saiha;Mizoram;0;1508;52.884617;0.51282054;0;77.375565;Grade 8;47.115383;0;22.624434;50.678734;2.0512822;96.410255;15;31;424;107;0;49.321266
West Tripura;Tripura;8.038586;1601;52.8403;30.905077;26.580921;32.90461;Grade 8;47.1597;24.613686;32.475883;49.83923;20.0883;24.392937;16;68;1856;268;0;50.16077
South Tripura;Tripura;5.964215;1602;51.68986;26.853708;5.964215;57.45527;Grade 8;48.31014;16.232466;30.616302;76.14314;13.6272545;43.086174;16;41;994;155;0;23.85686
Dhalai;Tripura;6.993007;1603;53.37995;4.7281322;3.2634032;65.50117;Grade 8;46.62005;16.548464;24.242424;96.503494;11.111111;67.61229;16;42;845;154;0;3.4965036
North Tripura;Tripura;5.102041;1604;51.02041;27.622377;5.102041;54.081635;Grade 8;48.97959;20.104895;35.714287;89.79592;17.657343;33.916084;16;47;1160;180;0;10.204082
Sepahijala;Tripura;2.559727;1605;44.425087;33.274956;5.119454;54.266212;Grade 8;55.574913;18.563923;38.054607;85.49488;16.812609;31.34851;16;51;1156;202;0;14.505119
Khowai;Tripura;5.9210525;1606;47.90287;11.409396;9.210526;58.77193;Grade 8;52.09713;27.069351;26.09649;78.72807;21.476511;40.044743;16;44;889;176;0;21.27193
Gomati;Tripura;2.8195488;1607;48;20.384615;2.8195488;53.94737;Grade 8;52;17.307692;40.413532;87.21805;17.307692;45;16;49;1050;189;0;12.781955
Unakoti;Tripura;6.237006;1608;48.85655;27.446808;12.474012;61.330563;Grade 8;51.14345;22.765957;19.95842;80.873184;20;29.574469;16;41;952;164;0;19.12682
West Garo Hills;Meghalaya;1.726122;1701;57.814335;26.913265;30.379747;34.177216;Grade 8;42.185665;1.6581633;33.716915;69.50518;2.4234693;68.62245;17;85;1719;325;0;30.494822
East Garo Hills;Meghalaya;2.4429967;1702;55.829227;1.7391304;36.64495;41.856678;Grade 8;44.170773;0.6956522;19.055374;71.66124;1.2173913;96;17;68;1211;234;0;28.338762
South Garo Hills;Meghalaya;2.201835;1703;51.19266;0.56179774;45.321102;47.155964;Grade 8;48.80734;1.1235955;5.3211007;82.38532;2.8089888;95.505615;17;74;1062;240;0;17.61468
West Khasi Hills;Meghalaya;0;1704;61.53846;0;0;61.53846;Grade 8;38.46154;0;38.46154;0;0;100;17;2;24;8;0;100
Ri Bhoi;Meghalaya;5.428227;1705;58.76663;7.782101;36.67069;31.483715;Grade 8;41.112453;2.3346303;26.41737;90.349815;2.075227;87.808044;17;83;1634;318;0.12091898;9.650181
East Khasi Hills;Meghalaya;8.856849;1706;54.273945;13.593256;31.101957;33.0587;Grade 8;45.726055;2.739726;26.982492;75.07724;1.2644889;82.40253;17;87;1915;344;0;24.92276
West Jaintia Hills;Meghalaya;2.0408163;1707;60.547947;0.5805515;36.59864;41.768707;Grade 8;39.452053;0.29027575;19.591837;66.25851;1.3062409;97.82293;17;68;1447;267;0;33.741497
North Garo Hills;Meghalaya;0;1708;60.248447;0.81433225;40.52795;39.751553;Grade 8;39.751553;1.465798;19.720497;75.465836;1.465798;96.254074;17;62;1278;221;0;24.53416
East Jaintia Hills;Meghalaya;2.4390244;1709;61.951218;4.215852;42.92683;42.276424;Grade 8;38.048782;1.5177066;12.357723;100;0.84317034;93.42327;17;62;1208;214;0;0
South West Khasi Hills;Meghalaya;0;1710;53.57143;0.85287845;48.428837;45.101665;Grade 8;46.42857;0.63965887;6.469501;100;0.85287845;97.65459;17;72;1059;249;0;0
South West Garo Hills;Meghalaya;2.4752476;1711;58.774834;17.077465;42.739273;37.953796;Grade 8;41.0596;1.0563381;16.831684;100;1.4084507;79.92958;17;73;1175;256;0.16556291;0
Kokrajhar;Assam;1.7523365;1801;55.023365;49.277107;29.78972;35.864487;Grade 8;44.976635;22.771084;32.593456;89.01869;2.1686747;25.783133;18;72;1699;281;0;10.981308
Dhubri;Assam;3.1023786;1802;56.830032;80.64865;31.64426;35.056877;Grade 8;43.169968;10.810811;30.196484;76.42192;2.5945945;0.7567568;18;74;1920;294;0;23.578077
Goalpara;Assam;3.5203521;1803;56.325634;66.36871;29.592958;37.293728;Grade 8;43.674366;6.3687153;29.592958;91.63916;4.0223465;21.675978;18;75;1800;289;0;8.360836
Bongaigaon;Assam;3.2786884;1804;54.64481;58.738937;28.63388;35.519127;Grade 8;45.35519;22.67699;32.568306;87.650276;12.831859;3.539823;18;75;1814;295;0;12.349727
Barpeta;Assam;3.4129694;1805;55.062572;88.056206;29.579067;37.428898;Grade 8;44.937428;5.269321;29.579067;86.916954;4.449649;0.5854801;18;71;1741;279;0;13.083049
Kamrup-Rural;Assam;3.1347961;1806;53.08255;76.55017;36.15465;31.974922;Grade 8;46.91745;10.822999;28.735632;100;8.342729;2.0293124;18;76;1895;280;0;0
Nalbari;Assam;1.6741072;1807;54.910713;76.27907;33.705357;35.49107;Grade 8;45.089287;9.069767;29.129465;89.50893;7.6744184;4.7674417;18;70;1781;280;0;10.491072
Darrang;Assam;3.0737705;1808;58.913933;78.64078;30.840164;34.42623;Grade 8;41.086067;11.218986;31.659836;91.70082;4.314995;0.53937435;18;73;1942;281;0;8.29918
Morigaon;Assam;3.3407571;1809;53.363228;61.52047;28.507795;36.414253;Grade 8;46.636772;14.736842;31.737194;89.97773;13.099415;10.409357;18;74;1762;277;0;10.022272
Nagaon;Assam;4.8128343;1810;56.68449;72.072075;27.700535;36.47059;Grade 8;43.31551;17.792793;31.016043;93.04813;6.3063064;3.8288288;18;73;1856;278;0;6.951872
Sonitpur;Assam;8.029979;1811;55.246254;40.200447;25.588865;33.72591;Grade 8;44.646683;42.2049;32.655247;86.72377;6.6815143;10.467706;18;71;1864;281;0.10706638;13.276231
Lakhimpur;Assam;3.314917;1812;51.66297;26.953568;30.165747;36.46409;Grade 8;48.33703;37.03284;30.055248;82.209946;5.8890147;28.539072;18;86;1778;331;0;17.790054
Dhemaji;Assam;3.1319911;1813;48.322147;4.4827585;28.85906;35.458614;Grade 8;51.677853;35.402298;32.550335;91.61074;7.4712644;52.528736;18;77;1773;288;0;8.389262
Tinsukia;Assam;6.018054;1814;51.506023;16.356108;28.084253;35.50652;Grade 8;48.493977;67.49483;30.391174;78.53561;1.552795;14.182195;18;71;1985;277;0;21.464394
Dibrugarh;Assam;11.251314;1815;52.78654;15.593221;26.077812;34.700314;Grade 8;47.21346;69.15254;27.970558;89.3796;5.875706;9.152542;18;77;1888;299;0;10.620399
Sibsagar;Assam;5.210918;1816;52.61194;25.260416;21.091812;40.44665;Grade 8;47.38806;61.197918;33.25062;78.78412;6.9010415;6.25;18;78;1577;306;0;21.215881
Jorhat;Assam;6.382979;1817;52.130043;24.534883;25.643896;35.610302;Grade 8;47.869957;58.720932;32.362823;88.68981;6.0465117;7.9069767;18;79;1765;284;0;11.31019
Golaghat;Assam;3.5714285;1818;52.05314;24.646984;25.595238;36.309525;Grade 8;47.94686;60.20539;34.52381;85.35714;5.134788;9.884467;18;74;1657;259;0;14.642858
Karbi Anglong;Assam;6.1742005;1819;52.811466;6.756757;27.012129;32.855568;Grade 8;47.188534;24.324324;33.958103;72.98787;5.4054055;63.51351;18;75;1787;297;0;27.012129
Dima Hasao;Assam;4.7393365;1820;54.34439;12.186978;14.060032;42.969986;Grade 8;45.65561;13.188648;38.230648;54.660347;3.672788;70.78464;18;58;1252;212;0;45.339653
Cachar;Assam;12.269938;1821;53.271984;51.351353;23.210634;33.537834;Grade 8;46.728016;29.10603;30.981596;85.27608;15.904366;3.3264034;18;78;1941;289;0;14.723927
Karimganj;Assam;4.1387024;1822;56.487698;63.345196;26.06264;39.3736;Grade 8;43.512302;23.843416;30.425056;89.48546;10.083036;0.9489917;18;72;1775;264;0;10.514542
Hailakandi;Assam;2.006689;1823;57.941833;69.81132;35.117058;34.002228;Grade 8;42.058167;14.858491;28.874025;86.28763;12.382075;2.8301888;18;83;1771;309;0;13.712375
Baksa;Assam;3.649635;1824;52.567238;30.643127;23.479319;36.25304;Grade 8;47.432762;25.9773;36.618004;98.783455;11.727616;31.147541;18;73;1616;281;0;1.216545
Chirang;Assam;3.717472;1825;51.42503;33.688416;26.270136;36.55514;Grade 8;48.57497;22.902796;33.45725;90.70632;6.2583222;36.884155;18;68;1592;260;0;9.29368
Udalguri;Assam;3.5671818;1826;56.718193;25.434242;24.851368;38.049942;Grade 8;43.281807;33.995037;33.53151;87.87158;5.0868487;35.111664;18;70;1674;271;0;12.128419
Kamrup-Metro;Assam;15.839493;1827;52.16473;53.223915;19.852165;34.213306;Grade 8;47.83527;18.405626;30.095037;30.93981;13.950762;14.302462;18;79;1875;291;0;69.06019
Biswanath;Assam;1.6930022;1828;54.28894;25.983313;30.699774;36.568848;Grade 8;45.598194;42.908222;31.038374;84.988716;7.6281285;23.003576;18;67;1758;248;0.11286682;15.011287
Charaideo;Assam;0;1829;51.445965;10.82391;13.089802;44.74886;Grade 8;48.554035;82.39095;42.16134;75.34247;3.2310178;3.5541196;18;57;1292;220;0;24.657534
Hojai;Assam;3.2822757;1830;60.61269;69.84127;29.321663;35.12035;Grade 8;39.38731;8.503402;32.27571;84.24508;17.34694;1.8140589;18;68;1819;270;0;15.754924
Majuli;Assam;0;1831;44.53125;17.901234;19.335938;54.882812;Grade 8;55.46875;14.609054;25.78125;100;10.699589;56.584362;18;59;998;229;0;0
South Salmara-Mankachar;Assam;0;1832;60.581394;94.12516;29.166666;40.625;Grade 8;39.186047;0.89399743;30.208334;100;0.38314176;0.89399743;18;68;1707;251;0.23255815;0
West Karbi Anglong;Assam;1.8939394;1833;49.051834;3.4106412;25.126263;37.373737;Grade 8;50.948166;22.646658;35.60606;92.42424;10.504775;63.437927;18;72;1561;281;0;7.5757575
Darjeeling;West Bengal;0.8948546;1901;50.782997;17.889908;3.5794184;57.71812;Grade 8;49.217003;41.74312;37.807606;64.653244;11.238532;29.12844;19;43;880;171;0;35.346756
Jalpaiguri;West Bengal;12.480499;1902;60.374416;30.337078;0;51.01404;Grade 8;39.625584;21.99037;36.50546;76.13104;30.337078;17.335474;19;52;1270;191;0;23.868956
Cooch Bihar;West Bengal;6.2968516;1903;56.971516;31.603054;0;48.42579;Grade 8;43.028484;32.671757;45.277363;86.506744;34.50382;1.0687023;19;48;1325;186;0;13.493254
Uttar Dinajpur;West Bengal;4.418262;1904;61.791046;58.333332;0;47.275406;Grade 8;38.208954;20.454546;48.30633;91.163475;18.484848;2.7272727;19;48;1350;178;0;6.6273932
Dakshin Dinajpur;West Bengal;5.458515;1905;51.42857;42.26328;0;58.296944;Grade 8;48.57143;28.637413;36.24454;80.131004;19.399538;9.699769;19;46;902;138;0;19.868996
Maldah;West Bengal;5.5072465;1906;54.347828;61.46789;0;49.565216;Grade 8;45.652172;24.006117;44.927536;97.971016;12.232416;2.293578;19;49;1377;187;0;2.0289855
Murshidabad;West Bengal;5.633803;1907;61.971832;59.583954;0;46.19718;Grade 8;38.028168;30.312037;48.169014;92.253525;7.4294205;2.6745913;19;50;1416;198;0;7.746479
Birbhum;West Bengal;6.550218;1908;53.994083;58.095238;0;48.9083;Grade 8;46.005917;20.47619;44.541485;80.93159;14.126985;7.301587;19;49;1368;190;0;19.068413
Nadia;West Bengal;6.355932;1910;50.847458;46.695404;0;47.033897;Grade 8;49.152542;28.448277;46.61017;77.82486;22.55747;2.0114942;19;50;1412;198;0;22.17514
North 24 Parganas;West Bengal;14.305949;1911;53.267044;56.586826;4.107649;46.31728;Grade 8;46.732956;23.053892;35.269123;42.63456;17.66467;2.6946108;19;55;1400;220;0;57.36544
Hooghly;West Bengal;4.9848943;1912;52.567974;59.844963;1.510574;50.906345;Grade 8;47.432026;21.39535;42.598186;57.703926;15.658915;2.7906976;19;50;1319;191;0;42.296074
Bankura;West Bengal;2.762431;1913;45.67219;46.3035;0;59.668507;Grade 8;54.32781;31.128405;37.56906;94.475136;15.564202;7.003891;19;43;1077;171;0;5.524862
